Id,SalePrice
1461,109964.49383555411
1462,179851.58533353455
1463,172154.94519284353
1464,186150.5216848114
1465,188021.84296621953
1466,161385.52698588878
1467,169013.5159393779
1468,152390.33294439403
1469,172995.6839150146
1470,115720.52777162855
1471,173236.57784417085
1472,93669.12006721857
1473,91547.33888219093
1474,139618.52575954483
1475,112122.55914126031
1476,348283.89109046955
1477,234079.0030561812
1478,265621.25715049496
1479,268138.2827509805
1480,509662.937706244
1481,311783.71687651484
1482,191741.4633723383
1483,168646.11918644726
1484,154004.06908918425
1485,170425.70884948748
1486,180048.61190242317
1487,324930.64896725456
1488,209495.3475418763
1489,185192.63674906382
1490,244854.45876319334
1491,182005.1182173791
1492,80205.7313437969
1493,144412.77591740014
1494,269206.0139232149
1495,267622.06398169696
1496,225256.8886636047
1497,171680.39408246544
1498,177800.28143063677
1499,152130.46092207494
1500,150205.65958858968
1501,170705.63858352366
1502,134338.9106592397
1503,273067.08361494454
1504,223048.11959311736
1505,218015.3276040353
1506,174718.29614854892
1507,248597.60888081978
1508,185324.9748883883
1509,146409.53728151982
1510,139897.2999633968
1511,163658.54358903054
1512,174023.17163965537
1513,139158.47671414368
1514,148729.8833595014
1515,200666.06061678624
1516,144291.17307211267
1517,166575.06009438046
1518,122718.93970003685
1519,215749.6845878742
1520,119182.17695556278
1521,125081.03841068152
1522,172370.101186554
1523,110046.82656778103
1524,118855.37351051469
1525,116498.9842629793
1526,104817.84373637557
1527,97767.55446926151
1528,125422.45322345533
1529,147556.91157038423
1530,173502.66232438243
1531,106220.67330756133
1532,83806.78734278485
1533,142837.9051584396
1534,118803.77614025967
1535,137754.59470273892
1536,99841.02135090728
1537,54041.513149962426
1538,134624.64211614782
1539,183776.52866071297
1540,78478.64044417001
1541,124079.63404114362
1542,139860.52098538374
1543,175525.5811468176
1544,84051.78100278495
1545,108339.10508162707
1546,124908.6884923123
1547,134420.19139081275
1548,126823.83773982883
1549,112836.2185561654
1550,128080.71655991607
1551,91560.29652254326
1552,129594.36847619593
1553,133224.47897473766
1554,117772.76802067658
1555,155247.17179290974
1556,82325.4407727963
1557,105600.85614235263
1558,90422.53165568094
1559,51404.71740559291
1560,125475.7474369725
1561,116249.2996168986
1562,125101.472419779
1563,114568.73710803117
1564,151063.63094110493
1565,133964.96517435563
1566,204015.91511841587
1567,73698.99893943137
1568,220802.1966209366
1569,138482.7395929976
1570,119203.22280202933
1571,115244.97947225861
1572,135749.51513525125
1573,226653.97356717548
1574,113524.29190905612
1575,208185.1923039691
1576,229172.90818487442
1577,168772.00450845723
1578,126745.64993178505
1579,133723.6541244846
1580,172477.2729885175
1581,145872.76499633488
1582,119158.3444265198
1583,287672.160738476
1584,205824.09546166612
1585,134962.98414011096
1586,68384.81121510846
1587,100541.53183893318
1588,139642.83458791417
1589,96651.8814582386
1590,125184.12163373608
1591,93185.97598728565
1592,104129.03597235637
1593,107638.84540515537
1594,133395.9864830698
1595,94125.07889079793
1596,209223.6365456415
1597,183831.05679938057
1598,201542.28458686045
1599,152521.63252648036
1600,148038.40413575905
1601,74290.46021512238
1602,112050.06425897812
1603,56739.1768507303
1604,244607.05925980516
1605,215114.043792247
1606,172846.7353715896
1607,164896.9727628373
1608,203568.4849991746
1609,171818.9008811435
1610,149273.04123501174
1611,127450.87486663453
1612,168010.3417724076
1613,156038.49766083472
1614,105865.3630204958
1615,80606.66565660333
1616,70082.1568509765
1617,83594.80277014492
1618,129963.40551119349
1619,135415.37347934276
1620,176755.00538527942
1621,128857.22231943886
1622,130624.15619237772
1623,233712.37108866466
1624,207488.5693868452
1625,105154.28355605817
1626,157479.36518172003
1627,180652.16268573786
1628,245736.3007471632
1629,177021.00611880404
1630,378381.56632134895
1631,208083.27800770802
1632,228919.78768923206
1633,157410.9598579033
1634,175350.97527371556
1635,163876.44903443535
1636,144724.57805232948
1637,201015.14565067718
1638,167694.26240238204
1639,174807.9878866461
1640,234912.42629466482
1641,168237.0133148204
1642,232755.80034330572
1643,208212.38410147463
1644,213484.82656418867
1645,234525.31338018776
1646,145935.25013024439
1647,138738.76163625467
1648,123206.8163465295
1649,129864.81107142109
1650,108230.47137418258
1651,115072.51973633793
1652,93171.32691129195
1653,96683.29975580038
1654,137197.34540743692
1655,134625.86639360257
1656,134054.94738024808
1657,141375.90356387995
1658,141568.12013584035
1659,120058.61365149182
1660,159433.08592415374
1661,473683.0828110578
1662,383454.0743548369
1663,371026.2796448003
1664,665386.5784102543
1665,290205.4823758269
1666,288687.5153751655
1667,378380.2897960117
1668,330284.94051340775
1669,279187.3964329204
1670,319622.8548275493
1671,266889.76845205354
1672,428488.6056434398
1673,286395.6756944106
1674,232900.21802960976
1675,200346.992821638
1676,196759.99505460172
1677,212436.77741392356
1678,421556.5931560167
1679,381390.9909983209
1680,295108.8856537613
1681,221118.55557387165
1682,297391.25964311534
1683,187880.73397912912
1684,162233.37932376453
1685,165837.99299195106
1686,159320.9357235817
1687,162123.9360147363
1688,175748.86266788878
1689,177224.01856338442
1690,180100.64503518338
1691,169687.67424251934
1692,228421.3361014725
1693,158172.99501255213
1694,167291.18202146882
1695,154590.9400466294
1696,269870.16725068487
1697,158223.13169231877
1698,330871.8845071367
1699,299243.5957706509
1700,244966.50967794834
1701,245046.3177466681
1702,224412.05310449525
1703,223626.69414404867
1704,265867.8027965578
1705,215647.31503383978
1706,450799.20458806696
1707,200485.22192557028
1708,190831.74260065908
1709,240875.1474256295
1710,206715.07711599965
1711,251144.2231354912
1712,242264.6603070513
1713,268360.6648309215
1714,207538.30896979984
1715,192599.9396608354
1716,173767.69231252308
1717,157387.54168748832
1718,130978.7124993019
1719,191869.9458900641
