Id,SalePrice
1461,118422.34744675735
1462,147815.95714043212
1463,182722.24196497275
1464,200083.38619441076
1465,205392.97204353448
1466,171727.72305896878
1467,186807.18746660254
1468,162076.45119758308
1469,187848.63686056464
1470,116206.89070556902
1471,175856.10813379788
1472,104621.16680012585
1473,98092.26099616838
1474,151310.57739398375
1475,138419.35634365436
1476,361167.1003102939
1477,254161.06167352706
1478,272215.6753597472
1479,263886.5795588282
1480,517246.12964222225
1481,332836.4542597525
1482,215544.94184897922
1483,174025.4223918502
1484,166516.3710557477
1485,175147.47365643329
1486,193807.01040790573
1487,325184.0711605937
1488,221382.97102703748
1489,198773.8475851287
1490,239773.07276630698
1491,191269.22407870222
1492,97611.0603820823
1493,156501.44404313227
1494,273970.3407140592
1495,276902.86483904347
1496,242138.2322359316
1497,175683.3010939208
1498,186598.15414977723
1499,158317.42984070443
1500,151883.1625093079
1501,174955.0049566179
1502,145144.45964186604
1503,269606.98051513557
1504,248943.16047887623
1505,231034.68439394815
1506,188983.9527302813
1507,256567.34306808602
1508,190010.01922092988
1509,160942.74776392325
1510,143074.4927889526
1511,171090.9166848595
1512,172274.65035581234
1513,138199.3917354611
1514,170877.9272392111
1515,199754.39614418385
1516,149643.39971333384
1517,153174.00099041275
1518,127140.36033656397
1519,187115.71132509332
1520,134658.26256936774
1521,138551.96550534377
1522,179971.40450036913
1523,112093.61952921312
1524,126196.55659878794
1525,130227.54004352166
1526,111690.08545873061
1527,99776.04983299121
1528,136473.8713785314
1529,153043.21272010176
1530,189835.94777604396
1531,118058.44059799955
1532,98966.071750133
1533,144832.31069787327
1534,124650.25394867561
1535,144036.99835772626
1536,111939.91890128725
1537,53448.15726627695
1538,155884.4484121024
1539,198856.86773509852
1540,92492.06828867168
1541,133800.5968569516
1542,144410.01176086976
1543,189365.1938658405
1544,83562.35978751892
1545,123513.16441495928
1546,132782.5722213135
1547,138069.97517178798
1548,136717.37713887685
1549,122675.4174250008
1550,136731.66134939058
1551,104641.5932556495
1552,141936.82457254006
1553,149957.93196576444
1554,134418.61164158737
1555,172228.04582155522
1556,92864.93092240603
1557,122209.25922730853
1558,107810.98389980214
1559,60906.496407815386
1560,130805.61067194154
1561,125766.47804163462
1562,129582.67811108935
1563,125153.74398104908
1564,160243.39398063166
1565,145636.62222982792
1566,223637.65336967213
1567,74181.18376975358
1568,256165.412427766
1569,117892.10188199207
1570,129976.55906175368
1571,112376.93618396997
1572,148486.40741793625
1573,238057.54931368938
1574,127164.98797198581
1575,236266.92374676917
1576,237069.45897591804
1577,173668.0867598969
1578,156103.8089933905
1579,144815.9795624119
1580,193308.03318396403
1581,151429.01238758618
1582,126744.59868208565
1583,296433.49250371865
1584,225636.9945316548
